1.43419 1.8076 2.58841 -0.170774 -0.231883 0.220028 0.000333333 
2.36109 0.287042 -1.81474 0.230812 -0.361332 0.296165 0.000333333 
-1.11841 0.937209 -0.68689 -0.150581 0.115064 -0.0765732 0.000333333 
-0.000610784 -0.142197 0.102667 -0.121247 0.584694 0.026389 0.000333333 
-0.909895 -0.00749609 1.15754 0.0180265 -0.0669002 0.759182 0.000333333 
-0.908942 1.69771 0.0833441 0.186296 -0.0154367 -0.308916 0.000333333 
0.267618 -0.216634 -0.619461 0.339548 -0.294913 0.721408 0.000333333 
-0.62863 -0.292659 -1.14237 0.162794 0.21278 -0.391569 0.000333333 
-0.444903 0.476134 0.221368 0.115079 -0.330605 0.105578 0.000333333 
-4.7564 -1.38168 -1.03241 0.0111805 -0.0250918 -0.0458749 0.000333333 
-0.700194 1.94442 1.55813 0.23555 -0.175718 -0.40604 0.000333333 
-0.404175 -1.96417 -0.241067 0.196538 0.340214 -0.169798 0.000333333 
-1.12323 0.589491 -0.422876 -0.0432104 -0.217325 -0.285624 0.000333333 
-0.979291 1.3824 -3.19569 0.101748 0.220587 -0.0342053 0.000333333 
0.243487 1.14344 0.994983 0.0713587 0.138394 -0.0981998 0.000333333 
-0.520558 0.763189 0.355224 0.0276055 -0.572091 0.104864 0.000333333 
-0.0757774 -0.103611 -0.24798 -0.473251 0.513046 -0.0498157 0.000333333 
-0.174589 0.419759 -0.899509 -0.367729 0.0866736 0.695223 0.000333333 
0.518164 1.12611 -1.09813 0.461757 -0.349906 -0.235505 0.000333333 
-0.995934 0.284355 -1.24197 -0.175793 0.287757 0.160572 0.000333333 
0.34594 -1.31896 0.272508 0.290779 -0.130048 -0.180695 0.000333333 
3.88455 0.719333 -1.29333 -0.137716 -0.170315 -0.00711828 0.000333333 
1.42227 -1.3892 1.23728 -0.234361 -0.0500546 -0.59341 0.000333333 
-1.06779 1.1613 -0.4387 0.578914 -0.443258 0.00239565 0.000333333 
0.545496 -0.459265 0.211563 -0.290634 -0.439313 -0.743718 0.000333333 
2.04311 0.347613 0.72931 0.13993 -0.285068 -0.28546 0.000333333 
0.329958 0.66698 -0.0233871 -0.385254 0.258884 -0.23213 0.000333333 
0.228571 -0.701636 -0.671317 -0.463282 0.271181 0.206773 0.000333333 
0.069047 0.482509 0.54404 0.823925 0.314208 -0.249719 0.000333333 
-1.26883 -0.608453 0.836457 -0.607612 0.282797 0.173169 0.000333333 
0.397296 0.697061 -0.0284644 0.437515 0.233156 0.29051 0.000333333 
2.13026 -0.489377 0.344349 -0.132956 -0.125902 -0.139386 0.000333333 
1.5768 1.87375 0.770483 -0.05539 0.0204709 -0.433962 0.000333333 
1.22373 0.585742 -0.341253 -0.0763051 -0.122442 -0.0774355 0.000333333 
-0.94664 0.00937965 -0.632287 0.239245 0.147259 -0.142327 0.000333333 
-2.17577 -0.278086 0.247137 -0.0841063 -0.124919 0.512703 0.000333333 
2.31763 0.365147 0.447729 0.0391932 0.446449 0.32844 0.000333333 
0.450843 -1.34858 0.821802 -0.0484241 -0.15726 0.408809 0.000333333 
-0.070921 1.59775 -0.698034 -0.631122 -0.150557 -0.288028 0.000333333 
2.53238 -0.615705 0.541496 0.303217 0.211965 -0.295709 0.000333333 
-0.735652 -0.254149 -0.939179 0.286817 -0.0715582 -0.261793 0.000333333 
0.122483 -0.171488 -0.487419 -0.0995151 0.293019 -0.264935 0.000333333 
0.713086 0.67788 -1.11497 -0.0648021 -0.431412 0.285679 0.000333333 
-0.0695341 1.07758 0.490463 0.347324 0.702645 -0.320802 0.000333333 
1.27105 0.0242783 0.238785 0.679116 0.0799319 -0.21233 0.000333333 
-0.0690027 -2.20156 1.02749 -0.278085 0.0114523 0.272877 0.000333333 
-2.40444 -2.53546 -0.718907 0.0096843 0.123708 -0.359024 0.000333333 
1.23618 0.315216 1.29235 0.194853 0.183435 0.530731 0.000333333 
-0.791864 -0.565318 -0.666633 0.308388 0.554104 0.143444 0.000333333 
-1.03211 1.09903 0.420383 -0.243146 -0.477616 0.237955 0.000333333 
-0.90442 0.559416 0.360423 0.280711 -0.116771 0.254959 0.000333333 
3.09421 1.8393 0.784461 -0.140607 -0.203363 -0.212017 0.000333333 
0.95353 0.769817 -1.49907 0.0845021 0.104039 0.0421333 0.000333333 
0.181547 1.03242 0.587881 -0.21892 -0.441041 -0.214711 0.000333333 
-0.133369 0.414574 -0.574527 0.335338 -0.204672 0.627177 0.000333333 
-0.904716 2.13158 -0.881891 -0.424764 0.431715 -0.0550941 0.000333333 
-0.0100613 -0.706832 -0.0356201 0.129663 -0.359996 -0.0864634 0.000333333 
1.25138 -0.0385946 0.20999 0.492972 -0.218337 -0.237368 0.000333333 
-0.843847 1.43191 -0.365562 0.109321 -0.424539 -0.0473821 0.000333333 
-0.247846 0.356878 1.46243 -0.239915 0.0820187 0.572224 0.000333333 
0.895836 -1.10063 -0.105082 -0.395411 0.423756 0.246312 0.000333333 
0.618011 0.564479 -1.8331 -0.0285123 -0.132632 0.106957 0.000333333 
-1.54222 0.981199 3.56498 -0.287615 -0.018152 0.190803 0.000333333 
0.0239496 -0.773163 -0.779001 -0.791602 0.119472 -0.265891 0.000333333 
-1.42946 0.335445 -0.605328 0.277612 0.164669 0.078615 0.000333333 
-0.571616 0.717757 -1.49003 -0.089913 -0.172416 0.353764 0.000333333 
0.93209 1.7709 -0.311173 0.0407596 -0.16519 -0.115564 0.000333333 
-0.436637 -0.512319 -0.135172 0.175537 -0.0333574 1.0099 0.000333333 
-0.726114 -0.0731401 -0.645493 0.375012 -0.38978 0.27758 0.000333333 
0.603215 0.474246 -0.221831 0.161868 0.0225883 0.254177 0.000333333 
0.762028 -0.788529 -0.705854 0.250682 0.0333715 0.334247 0.000333333 
-0.678228 1.80318 0.222421 0.192329 -0.524753 -0.093539 0.000333333 
-0.990559 -1.04462 -1.67221 -0.199959 0.0375276 -0.598062 0.000333333 
0.0885498 0.293645 -0.314358 -0.409362 -0.282941 0.0427076 0.000333333 
1.08617 3.48928 -1.27759 0.319633 -0.183364 -0.0308355 0.000333333 
0.632811 0.56443 -1.14433 -0.585918 0.355741 0.407327 0.000333333 
0.0298838 -0.211548 1.06902 -0.753489 -0.104242 0.173232 0.000333333 
0.97812 -0.216364 -1.42413 0.116602 0.127394 0.50626 0.000333333 
0.336903 0.52478 0.52215 0.266431 0.00578439 0.0824203 0.000333333 
2.06733 1.78718 -1.29929 -0.110728 0.0100624 -0.132608 0.000333333 
0.29896 -1.33705 0.395136 0.223059 -0.171712 0.120114 0.000333333 
0.668989 0.994072 0.285923 0.266774 -0.207993 0.111089 0.000333333 
0.738095 -0.0793719 -0.513727 -0.470296 -0.118547 0.0543211 0.000333333 
0.56834 3.14428 1.1218 0.188249 -0.0325753 -0.28404 0.000333333 
-0.502744 1.19748 0.960782 0.398468 -0.482651 -0.101854 0.000333333 
0.783389 -1.33263 0.55976 -0.0460782 -0.215148 -0.263292 0.000333333 
1.00292 0.809638 -0.418059 -0.276953 0.122077 -0.0555751 0.000333333 
-0.692961 -0.4998 -0.0059929 -0.148293 -0.291062 -0.53137 0.000333333 
0.877872 -0.155819 -1.48375 -0.0141426 0.32068 0.134938 0.000333333 
0.538187 -1.52562 1.01848 0.335132 -0.0427429 0.121073 0.000333333 
-0.377245 -0.0188857 -2.54741 0.076266 0.430259 0.246973 0.000333333 
-0.611896 -0.546504 0.367674 0.181999 -0.16952 0.353433 0.000333333 
-1.06078 -2.86648 2.83899 0.104947 -0.196412 0.0123895 0.000333333 
0.68561 -0.0284896 0.39108 -0.611951 0.242832 0.198875 0.000333333 
0.727582 1.18356 0.0544701 0.122978 -0.0963191 -0.226221 0.000333333 
-0.437452 -3.4135 1.5159 -0.22382 -0.0413163 -0.171421 0.000333333 
0.610201 -1.76763 -0.634042 0.00346486 0.136123 -0.22611 0.000333333 
0.411314 0.219551 0.368328 -0.022496 0.920924 -0.338696 0.000333333 
-1.3816 -1.05935 -2.31589 0.0320769 -0.207365 0.100177 0.000333333 
-0.246248 1.5121 -2.17371 0.0793171 0.376697 -0.159347 0.000333333 
1.13027 -0.804177 1.43809 -0.123375 -0.202612 0.0211256 0.000333333 
0.0540215 -0.700733 -0.661539 -0.119292 0.788826 -0.221693 0.000333333 
0.800516 1.01173 -2.60544 0.268163 -0.284998 -0.193939 0.000333333 
0.0402253 1.04816 -0.379015 0.385428 -0.402323 0.557008 0.000333333 
0.431222 -1.32782 -2.09942 -0.3995 -0.0925799 -0.332042 0.000333333 
-2.87195 -1.51372 -0.112266 0.112722 -0.364081 -0.0485867 0.000333333 
-0.116269 -0.200844 -0.67608 -0.470909 0.129461 0.366403 0.000333333 
1.8036 -2.28219 0.115534 0.15752 -0.235487 0.164097 0.000333333 
-0.564123 2.12328 1.11059 0.0519867 -0.364858 -0.526698 0.000333333 
-0.135898 0.65276 -0.603066 -0.013187 -0.611154 -0.0431336 0.000333333 
-2.03309 0.117436 -1.51204 0.0683205 -0.0440646 0.196982 0.000333333 
0.870569 2.44124 -0.926867 -0.492072 0.216094 -0.117895 0.000333333 
0.681599 0.169334 0.102622 0.535012 0.298439 -0.58867 0.000333333 
0.565751 -1.70523 0.433036 -0.320431 0.129681 -0.120704 0.000333333 
2.59071 -0.131921 1.09826 -0.347733 -0.0616814 0.083478 0.000333333 
0.935504 -1.66178 1.36118 -0.354134 0.39704 -0.270159 0.000333333 
-0.890811 0.106353 -0.440162 -0.259276 -0.468966 0.237894 0.000333333 
0.824246 -0.42266 -0.898808 -0.1334 -0.187384 0.512485 0.000333333 
1.12608 2.13323 0.0211118 0.305565 -0.127996 0.117908 0.000333333 
-0.126102 0.133725 1.22339 -0.50439 -0.348673 -0.420542 0.000333333 
1.20853 -1.65142 0.190551 -0.0644874 -0.379972 -0.00570179 0.000333333 
-0.340152 -0.454247 1.51868 -0.380806 -0.00485605 -0.577485 0.000333333 
-0.894401 0.325438 -1.3205 -0.33833 0.251366 -0.45463 0.000333333 
-0.203951 0.402748 0.424738 0.518253 0.0613484 0.343149 0.000333333 
0.703297 -0.278788 -0.581505 -0.321214 -0.105204 -0.11496 0.000333333 
-0.292692 -0.31989 -0.21704 0.173079 0.542503 -0.118063 0.000333333 
-0.116807 -0.425409 -0.212251 -0.688062 -0.261765 0.527577 0.000333333 
0.237353 0.502528 0.828835 -0.144693 -0.196279 -0.0508159 0.000333333 
1.34416 0.479314 -1.33634 -0.100852 -0.175082 -0.54356 0.000333333 
0.933619 -0.557732 -0.249015 -0.071201 0.265134 -0.0264469 0.000333333 
-0.158442 2.28508 -1.44687 -0.350835 -0.0549732 0.361005 0.000333333 
1.34048 -0.797212 0.329771 -0.194798 0.0191101 -0.421742 0.000333333 
0.463238 -1.89786 3.27182 0.240135 0.193325 -0.139987 0.000333333 
-0.451208 2.28745 2.11162 0.48193 0.147416 -0.0122191 0.000333333 
1.63362 0.156204 1.32656 0.325873 -0.331006 0.306875 0.000333333 
-0.926482 1.004 -0.151024 -0.219873 0.589501 0.213822 0.000333333 
0.465569 0.478504 -0.266504 -0.137768 0.534948 0.673078 0.000333333 
1.74504 -1.69655 1.80871 0.434364 -0.0435754 0.0587019 0.000333333 
-0.96408 0.985779 -0.0449563 -0.470938 -0.252379 -0.558575 0.000333333 
0.837786 -0.95796 -0.333159 -0.49966 -0.161067 0.107307 0.000333333 
-0.883608 0.132821 -0.702533 0.00791474 -0.198324 -0.566665 0.000333333 
1.67575 0.568497 -1.7468 -0.15522 0.397977 -0.286543 0.000333333 
-1.51708 0.365068 -0.315618 0.193891 -0.12376 -0.235497 0.000333333 
1.09531 -0.356204 -0.4814 0.0804973 0.529372 -0.0923268 0.000333333 
1.21436 -0.241098 -0.821533 0.299373 -0.204726 -0.12207 0.000333333 
-0.0187183 0.23637 0.720556 -0.308489 -0.162873 0.484319 0.000333333 
-0.487449 0.814578 -0.0593421 -0.139247 -0.210688 0.134422 0.000333333 
-1.06286 -0.228814 -1.35927 0.159009 -0.0971661 0.426571 0.000333333 
-0.327052 0.223572 -0.357373 -0.156002 -0.438431 0.0222338 0.000333333 
1.28072 -0.618622 -0.504921 -0.834053 0.266395 0.124774 0.000333333 
0.59203 -1.41874 -0.648893 -0.484187 -0.207417 -0.206998 0.000333333 
1.26966 -1.40196 -0.405362 0.0809805 0.628731 0.00536019 0.000333333 
0.965188 -0.677281 -0.914824 -0.104772 -0.539067 -0.0820701 0.000333333 
-0.482083 1.65307 -1.90482 0.219877 -0.18258 -0.0593931 0.000333333 
0.125457 0.203373 0.214361 -0.105205 0.162826 0.380253 0.000333333 
-0.920183 -0.683506 0.993288 -0.465232 -0.015544 0.412467 0.000333333 
1.34467 4.84568 -1.38205 0.0039449 0.0556684 -0.0706467 0.000333333 
0.568043 -0.60544 1.4164 -0.0615989 -0.0691265 -0.577779 0.000333333 
2.1391 3.93173 1.28128 0.0075782 0.0577746 0.217257 0.000333333 
-0.222383 -0.745881 0.353815 0.071382 -0.174467 0.670163 0.000333333 
0.972641 2.38211 -1.40949 -0.0310646 0.318229 0.194113 0.000333333 
-0.251721 0.505184 0.0375176 0.096016 -0.355871 0.479196 0.000333333 
0.692158 -0.185192 -0.687797 0.189033 0.338911 -0.157243 0.000333333 
0.357839 0.381041 -0.216688 0.18338 0.20446 -0.227908 0.000333333 
-1.60584 -1.9198 -1.73843 -0.320325 -0.141275 0.328639 0.000333333 
4.8813 1.38254 -0.392606 -0.110247 0.251684 -0.112464 0.000333333 
1.37564 -0.23589 -0.374658 0.420133 -0.687775 0.0936313 0.000333333 
-1.20248 -0.0575116 0.452295 0.0593138 -0.082409 0.499779 0.000333333 
0.971203 0.440578 2.70705 -0.200241 0.118062 0.243524 0.000333333 
0.333229 1.52937 -0.339318 -0.419896 0.154864 0.515947 0.000333333 
-0.554482 -0.220304 0.259817 0.356707 0.138756 0.240313 0.000333333 
-1.96319 -2.56872 0.430007 -0.0977784 0.023189 0.269079 0.000333333 
0.0409701 0.704155 -0.909747 0.060274 -0.617136 -0.324226 0.000333333 
1.18696 -0.00813075 -0.0530515 -0.283524 0.210265 0.216517 0.000333333 
2.21609 -1.58403 -1.23664 -0.00247825 0.253335 -0.1255 0.000333333 
-0.0582964 -0.356915 0.41989 0.116359 0.0788215 -1.03231 0.000333333 
-0.647058 0.279523 -0.363828 0.03221 0.199274 -0.123351 0.000333333 
0.497132 -0.106894 -0.132258 -0.556648 0.130918 -0.240222 0.000333333 
-3.86274 0.173934 -2.67924 -0.0493531 -0.0500693 0.127441 0.000333333 
0.798569 -0.124459 -0.547879 -0.248295 -0.45922 0.0584355 0.000333333 
0.547932 0.589556 0.212612 -0.00247044 -0.0644876 -0.0122368 0.000333333 
0.691104 0.820203 1.99106 0.103141 -0.286024 0.533491 0.000333333 
0.712041 -0.0680443 -0.857462 0.191304 0.217778 -0.531128 0.000333333 
-0.164513 0.361809 0.119996 -0.708452 -0.563518 -0.293878 0.000333333 
-0.0334863 -2.7057 -0.333696 -0.018279 0.272387 -0.10711 0.000333333 
0.663135 0.725102 -0.687082 -0.326371 0.143171 0.000498116 0.000333333 
-0.375715 0.313604 0.92633 0.169437 0.313141 0.492425 0.000333333 
0.534093 -0.402017 -0.224072 -0.200225 0.359603 -0.409776 0.000333333 
-1.54375 0.280321 1.14842 -0.108092 0.372441 0.129179 0.000333333 
-0.836269 0.0231266 1.87935 0.421665 -0.0731927 0.115352 0.000333333 
-1.5321 -0.507331 1.08727 0.019294 -0.229677 -0.145284 0.000333333 
0.124035 0.623424 1.4393 -0.0357506 -0.286631 0.264417 0.000333333 
0.455618 0.86844 -0.609584 0.61741 0.203423 0.219421 0.000333333 
1.15895 -0.432087 1.31898 -0.100418 0.148295 -0.21219 0.000333333 
-0.910001 -1.48675 0.199509 -0.0131387 -0.165091 0.218871 0.000333333 
-0.105757 -0.625696 -0.261731 0.151949 0.297899 0.0347595 0.000333333 
0.286589 0.506064 0.690022 0.354555 0.246108 -0.266369 0.000333333 
1.30064 -1.74105 1.36369 -0.102733 0.244621 -0.0813044 0.000333333 
-0.570973 2.00272 -2.62502 0.167996 -0.134137 0.0424588 0.000333333 
0.329233 0.1209 -0.13392 0.043021 0.0165499 0.814278 0.000333333 
0.147732 -0.584659 0.142634 -0.0073973 -0.131232 0.467558 0.000333333 
-3.11369 2.78249 0.421462 -0.122115 0.175795 0.177907 0.000333333 
-0.862646 -0.409387 -0.0444658 0.119013 0.755898 -0.247153 0.000333333 
-0.567279 -0.00301001 -0.337433 0.296638 -0.46567 0.190895 0.000333333 
-0.522288 -0.0658538 -0.00396592 0.166199 -0.414783 0.24716 0.000333333 
-1.37469 0.013936 0.434271 0.431728 -0.35363 -0.177576 0.000333333 
1.34996 3.76725 -1.60196 0.12941 0.13499 0.00216634 0.000333333 
-0.412041 -0.329898 0.18284 0.0310702 -0.747807 0.202891 0.000333333 
0.783223 -2.32662 0.135837 0.146562 0.36052 -0.155964 0.000333333 
2.47125 2.22611 -0.423349 0.26058 0.166673 -0.036758 0.000333333 
-1.01148 1.30445 0.535238 -0.117412 -0.303438 0.3761 0.000333333 
1.81311 -1.9481 0.32796 -0.1669 -0.105498 0.364724 0.000333333 
-2.2 0.827992 0.35179 -0.393597 0.0627542 -0.320214 0.000333333 
-1.0746 1.01508 0.37052 -0.146344 -0.205315 -0.393638 0.000333333 
-0.140338 0.475936 0.351654 -0.236994 -0.359074 0.106598 0.000333333 
-1.24629 0.44966 -0.236799 0.328744 -0.191426 -0.213221 0.000333333 
0.0867748 0.470074 -0.00589092 0.290102 0.432591 -0.0837664 0.000333333 
0.171628 0.230369 -0.286802 -0.224678 -0.366948 0.214066 0.000333333 
0.486927 0.597958 -0.906476 0.166589 -0.771492 -0.00559819 0.000333333 
0.12865 0.492479 -0.507309 0.42345 -0.102898 -0.583307 0.000333333 
-0.798407 1.25448 -0.57561 0.0807537 -0.375428 -0.0396229 0.000333333 
-1.87024 0.939486 0.44041 -0.298276 -0.0458666 0.147861 0.000333333 
-0.603224 0.0749205 -0.179595 -0.111061 0.381231 0.473387 0.000333333 
-0.346966 -0.19011 0.708664 -0.365257 -0.561316 -0.512323 0.000333333 
1.3851 0.671275 -2.33497 -0.0411938 0.00737242 0.337884 0.000333333 
2.04557 0.93023 -0.259555 0.397369 -0.302966 0.000953781 0.000333333 
-0.465854 -0.803809 0.338545 -0.47515 0.2324 -0.281626 0.000333333 
-2.22349 -0.561753 -0.489697 0.12819 -0.206943 0.475329 0.000333333 
1.21746 0.622377 -3.1621 -0.171997 -0.177762 -0.173276 0.000333333 
-0.00836502 0.844452 -1.51706 -0.270102 -0.0922058 0.263614 0.000333333 
0.0815371 -0.0343425 -0.326169 -0.0751316 0.275368 -0.263424 0.000333333 
1.06891 -2.31133 1.08999 0.462466 0.133764 0.0340735 0.000333333 
1.9271 -2.28936 -3.49218 -0.285285 -0.131138 -0.0868848 0.000333333 
1.10576 -1.98284 1.46078 -0.269208 0.0991211 -0.181595 0.000333333 
-1.80295 -0.0688482 0.807021 0.0531003 0.199319 0.289125 0.000333333 
1.43383 -1.91602 0.206666 0.031205 0.164726 -0.183245 0.000333333 
-2.37834 -0.519549 0.611563 -0.230407 0.226221 -0.279548 0.000333333 
0.320621 1.25212 -1.28911 0.041273 -0.339168 0.321499 0.000333333 
-1.35058 -0.506004 1.45647 -0.252798 -0.271553 -0.121365 0.000333333 
0.731656 1.24056 -0.0726293 0.347267 -0.135746 0.287707 0.000333333 
1.94452 3.17407 -2.68744 0.152376 0.236286 0.0859725 0.000333333 
0.69607 -0.440367 0.747155 -0.127615 -0.0895443 -0.553614 0.000333333 
0.188279 0.806423 1.98371 -0.249803 -0.186043 -0.00846389 0.000333333 
-1.99966 -0.499532 -1.852 0.115037 -0.0247006 0.0515414 0.000333333 
-0.573714 0.53538 0.076044 0.430357 -0.0757728 -0.317594 0.000333333 
-0.110113 -0.44747 0.884917 -0.570854 -0.292469 0.0199083 0.000333333 
2.26906 -1.00881 0.666525 0.0133574 0.229817 0.115153 0.000333333 
-0.666008 1.50464 -0.00941968 -0.310758 0.298476 0.437978 0.000333333 
0.531853 0.358129 0.827605 0.068513 -0.118916 0.318352 0.000333333 
-0.620888 0.0166919 -1.47575 0.332934 0.158852 0.113475 0.000333333 
1.89937 -1.33463 0.821205 0.091608 -0.516114 -0.421807 0.000333333 
-1.03627 -1.33746 -1.30584 0.452138 0.365554 -0.17345 0.000333333 
1.08157 0.52144 2.09978 0.259967 -0.28594 0.062486 0.000333333 
2.28778 0.783361 -2.96524 0.203197 0.231027 0.162481 0.000333333 
3.04743 0.802018 0.491689 -0.0415433 -0.530135 0.0266852 0.000333333 
1.48054 -0.144353 0.295817 -0.457506 -0.405783 0.0944916 0.000333333 
-4.07692 2.0567 0.84988 0.266025 -0.0184226 0.143168 0.000333333 
0.380945 -0.577954 -0.663973 0.286913 -0.572268 -0.185516 0.000333333 
0.669077 -0.00758379 1.14063 0.207619 -0.132758 0.687331 0.000333333 
-0.509392 -1.12291 -1.07402 -0.355284 -0.17009 -0.146061 0.000333333 
0.21204 -1.78043 -2.44651 -0.212424 0.231777 0.44569 0.000333333 
0.741736 0.479248 0.190642 0.016942 -0.461156 0.214393 0.000333333 
0.213504 0.186609 -1.06777 0.031058 -0.0618793 -0.105615 0.000333333 
1.04308 -0.810528 0.641244 0.572894 -0.170362 0.284333 0.000333333 
1.33778 -2.48288 -0.710783 0.0646217 0.24086 -0.399151 0.000333333 
-1.83084 -0.00219405 -0.458307 0.286812 -0.0350097 0.137593 0.000333333 
1.05906 0.26883 -0.779793 -0.708207 -0.166705 0.445049 0.000333333 
1.23052 0.286496 0.466958 0.171516 0.0180255 -0.0828908 0.000333333 
-0.609063 0.921645 -1.12153 0.210769 0.19271 0.0621138 0.000333333 
-1.01509 -0.704132 -0.0217016 0.187251 -0.091142 -0.411419 0.000333333 
-0.0517057 -0.0227408 0.306572 0.224956 0.433895 -0.176241 0.000333333 
1.80681 -0.224293 0.44885 0.393419 0.170768 0.37864 0.000333333 
-0.717873 0.714189 -0.414057 -0.482237 -0.33627 -0.274286 0.000333333 
0.260173 -1.30627 -0.38715 0.280022 0.375657 0.308172 0.000333333 
0.323867 -0.779978 0.209168 -0.553646 -0.146218 -0.503604 0.000333333 
0.137496 1.0462 0.716218 -0.10759 -0.3032 -0.230679 0.000333333 
-0.407303 1.3114 -1.94219 -0.192541 -0.456611 0.28277 0.000333333 
-1.0027 1.17407 -1.6272 -0.391203 0.105144 0.0557588 0.000333333 
-0.33166 -0.688801 0.401835 -0.435231 -0.0350818 -0.0646926 0.000333333 
0.0228724 -0.290134 -0.18341 -0.440329 -0.497309 -0.197802 0.000333333 
-1.81969 3.75898 0.134961 0.118216 0.151276 -0.121552 0.000333333 
2.88139 -0.971055 -2.96761 0.113528 -0.205316 0.182724 0.000333333 
-0.516263 -1.13125 0.502451 -0.0296414 0.393746 -0.120039 0.000333333 
0.691297 -0.86086 2.36681 -0.38499 -0.0864125 -0.0353845 0.000333333 
-0.756872 0.199158 0.787164 0.0397307 0.0169626 0.37215 0.000333333 
